1,95,26,20,25,115,100
2,92.97052222845673,80,65,25,115,100
3,92.97052222845673,101.05278565466607,48.321628574081224,60.0991298947141,70,100
4,92.97052222845673,101.05278565466607,48.321628574081224,60.0991298947141,115,100
5,92.97052222845673,80,65,25,115,100
6,54.032505257627975,94.79410836262517,32.06902143120702,54.56165450026327,115,100
7,54.032505257627975,94.79410836262517,32.06902143120702,54.56165450026327,70,100
8,95,26,20,25,115,100
